text,label
厅,O
关,O
于,O
成,O
立,O
自,O
治,O
区,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
领,O
导,O
小,O
组,O
的,O
通,O
知,O
（,O
桂,O
政,O
办,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
1,O
0,O
号,O
）,O
各,O
市,B_ORG
、,I_ORG
县,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
，,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
各,O
组,O
成,O
部,O
门,O
、,O
各,O
直,O
属,O
机,O
构,O
：,O
为,O
贯,O
彻,O
落,O
实,O
《,B_PRO
中,I_PRO
华,I_PRO
人,I_PRO
民,I_PRO
共,I_PRO
和,I_PRO
国,I_PRO
未,I_PRO
成,I_PRO
年,I_PRO
人,I_PRO
保,I_PRO
护,I_PRO
法,I_PRO
》,I_PRO
等,O
法,O
律,O
法,O
规,O
要,O
求,O
，,O
进,O
一,O
步,O
加,O
强,O
对,O
全,O
区,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
的,O
统,O
筹,O
、,O
协,O
调,O
、,O
督,O
促,O
和,O
指,O
导,O
，,O
更,O
好,O
地,O
保,O
护,O
未,O
成,O
年,O
人,O
身,O
心,O
健,O
康,O
，,O
保,O
障,O
未,O
成,O
年,O
人,O
合,O
法,O
权,O
益,O
，,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
决,O
定,O
成,O
立,O
自,O
治,O
区,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
领,O
导,O
小,O
组,O
（,O
以,O
下,O
简,O
称,O
领,O
导,O
小,O
组,O
）,O
，,O
作,O
为,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
议,O
事,O
协,O
调,O
机,O
构,O
。,O
现,O
将,O
有,O
关,O
事,O
项,O
通,O
知,O
如,O
下,O
：,O
一,O
、,O
主,O
要,O
职,O
责,O
深,O
入,O
学,O
习,O
贯,O
彻,O
习,O
近,O
平,O
总,O
书,O
记,O
关,O
于,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
的,O
重,O
要,O
指,O
示,O
批,O
示,O
精,O
神,O
，,O
全,O
面,O
贯,O
彻,O
落,O
实,O
党,B_ORG
中,I_ORG
央,I_ORG
、,O
国,B_ORG
务,I_ORG
院,I_ORG
和,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
、,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
的,O
决,O
策,O
部,O
署,O
；,O
统,O
筹,O
协,O
调,O
全,O
区,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
，,O
研,O
究,O
审,O
议,O
全,O
区,O
未,O
成,O
年,O
人,O
保,O
护,O
重,O
大,O
事,O
项,O
；,O
协,O
调,O
推,O
进,O
有,O
关,O
单,O
位,O
制,O
定,O
和,O
实,O
施,O
未,O
成,O
年,O
人,O
保,O
护,O
规,O
划,O
、,O
政,O
策,O
、,O
措,O
施,O
、,O
标,O
准,O
；,O
督,O
促,O
检,O
查,O
《,B_PRO
中,I_PRO
华,I_PRO
人,I_PRO
民,I_PRO
共,I_PRO
和,I_PRO
国,I_PRO
未,I_PRO
成,I_PRO
年,I_PRO
人,I_PRO
保,I_PRO
护,I_PRO
法,I_PRO
》,I_PRO
等,O
相,O
关,O
法,O
律,O
法,O
规,O
和,O
制,O
度,O
落,O
实,O
情,O
况,O
、,O
各,O
地,O
和,O
各,O
有,O
关,O
单,O
位,O
任,O
务,O
完,O
成,O
情,O
况,O
，,O
督,O
办,O
侵,O
害,O
未,O
成,O
年,O
人,O
合,O
法,O
权,O
益,O
重,O
大,O
案,O
件,O
处,O
置,O
工,O
作,O
；,O
指,O
导,O
各,O
地,O
、,O
各,O
有,O
关,O
单,O
位,O
按,O
照,O
法,O
定,O
职,O
责,O
做,O
好,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
，,O
对,O
履,O
职,O
不,O
力,O
、,O
造,O
成,O
不,O
良,O
影,O
响,O
的,O
单,O
位,O
或,O
地,O
方,O
强,O
化,O
督,O
办,O
问,O
责,O
；,O
总,O
结,O
、,O
推,O
广,O
未,O
成,O
年,O
人,O
保,O
护,O
工,O
作,O
经,O
验,O
，,O
组,O
织,O
开,O
展,O
统,O
计,O
调,O
查,O
、,O
宣,O
传,O
教,O
育,O
和,O
表,O
彰,O
奖,O
励,O
工,O
作,O
；,O
完,O
成,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
、,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
交,O
办,O
的,O
其,O
他,O
事,O
项,O
。,O
二,O
、,O
组,O
成,O
人,O
员,O
组,O
长,O
：,O
李,O
彬,O
自,O
治,O
区,O
副,O
主,O
席,O
周,O
成,O
方,O
自,O
治,O
区,O
副,O
主,O
席,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
公,I_ORG
安,I_ORG
厅,I_ORG
厅,O
长,O
副,O
组,O
长,O
：,O
王,O
琛,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
副,O
秘,O
书,O
长,O
李,O
盛,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
副,O
秘,O
书,O
长,O
朱,O
学,O
庆,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
厅,O
长,O
成,O
员,O
：,O
崔,O
佐,O
钧,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
宣,O
传,O
部,O
常,O
务,O
副,O
部,O
长,O
韦,O
绍,O
仕,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
政,O
法,O
委,O
副,O
书,O
记,O
、,O
一,O
级,O
巡,O
视,O
员,O
徐,O
颢,O
文,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
网,I_ORG
信,I_ORG
办,I_ORG
副,O
主,O
任,O
顾,O
忠,O
东,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
大,I_ORG
常,I_ORG
委,I_ORG
会,I_ORG
法,O
工,O
委,O
副,O
主,O
任,O
卢,O
上,O
需,O
自,B_ORG
治,I_ORG
区,I_ORG
高,I_ORG
级,I_ORG
法,I_ORG
院,I_ORG
副,O
院,O
长,O
兰,O
志,O
才,O
自,B_ORG
治,I_ORG
区,I_ORG
检,I_ORG
察,I_ORG
院,I_ORG
副,O
检,O
察,O
长,O
黄,O
汝,O
焜,O
自,B_ORG
治,I_ORG
区,I_ORG
发,I_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
一,O
级,O
巡,O
视,O
员,O
李,O
清,O
先,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
副,O
厅,O
长,O
唐,O
咸,O
来,O
自,B_ORG
治,I_ORG
区,I_ORG
科,I_ORG
技,I_ORG
厅,I_ORG
副,O
厅,O
长,O
补,O
祥,O
斌,O
自,B_ORG
治,I_ORG
区,I_ORG
公,I_ORG
安,I_ORG
厅,I_ORG
副,O
厅,O
长,O
王,O
祝,O
广,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
副,O
厅,O
长,O
唐,O
政,O
自,B_ORG
治,I_ORG
区,I_ORG
司,I_ORG
法,I_ORG
厅,I_ORG
副,O
厅,O
长,O
黄,O
绪,O
全,O
自,B_ORG
治,I_ORG
区,I_ORG
财,I_ORG
政,I_ORG
厅,I_ORG
副,O
厅,O
长,O
潘,O
志,O
金,O
自,B_ORG
治,I_ORG
区,I_ORG
人,I_ORG
力,I_ORG
资,I_ORG
源,I_ORG
社,I_ORG
会,I_ORG
保,I_ORG
障,I_ORG
厅,I_ORG
副,O
厅,O
长,O
、,O
一,O
级,O
巡,O
视,O
员,O
汪,O
夏,O
明,O
自,B_ORG
治,I_ORG
区,I_ORG
住,I_ORG
房,I_ORG
城,I_ORG
乡,I_ORG
建,I_ORG
设,I_ORG
厅,I_ORG
副,O
厅,O
长,O
、,O
一,O
级,O
巡,O
视,O
员,O
罗,O
伟,O
自,B_ORG
治,I_ORG
区,I_ORG
交,I_ORG
通,I_ORG
运,I_ORG
输,I_ORG
厅,I_ORG
二,O
级,O
巡,O
视,O
员,O
王,O
凯,O
学,O
自,B_ORG
治,I_ORG
区,I_ORG
农,I_ORG
业,I_ORG
农,I_ORG
村,I_ORG
厅,I_ORG
副,O
厅,O
长,O
林,O
新,O
河,O
自,B_ORG
治,I_ORG
区,I_ORG
文,I_ORG
化,I_ORG
和,I_ORG
旅,I_ORG
游,I_ORG
厅,I_ORG
副,O
厅,O
长,O
李,O
勇,O
强,O
自,B_ORG
治,I_ORG
区,I_ORG
卫,I_ORG
生,I_ORG
健,I_ORG
康,I_ORG
委,I_ORG
副,O
主,O
任,O
黄,O
爱,O
兴,O
自,B_ORG
治,I_ORG
区,I_ORG
应,I_ORG
急,I_ORG
厅,I_ORG
总,O
工,O
程,O
师,O
李,O
振,O
杰,O
自,B_ORG
治,I_ORG
区,I_ORG
国,I_ORG
资,I_ORG
委,I_ORG
副,O
主,O
任,O
李,O
昌,O
华,O
自,B_ORG
治,I_ORG
区,I_ORG
市,I_ORG
场,I_ORG
监,I_ORG
管,I_ORG
局,I_ORG
一,O
级,O
巡,O
视,O
员,O
李,O
承,O
武,O
自,B_ORG
治,I_ORG
区,I_ORG
广,I_ORG
电,I_ORG
局,I_ORG
副,O
局,O
长,O
魏,O
鹤,O
自,B_ORG
治,I_ORG
区,I_ORG
体,I_ORG
育,I_ORG
局,I_ORG
副,O
局,O
长,O
石,O
日,O
灿,O
自,B_ORG
治,I_ORG
区,I_ORG
统,I_ORG
计,I_ORG
局,I_ORG
一,O
级,O
巡,O
视,O
员,O
周,O
飞,O
自,B_ORG
治,I_ORG
区,I_ORG
大,I_ORG
数,I_ORG
据,I_ORG
发,I_ORG
展,I_ORG
局,I_ORG
党,O
组,O
成,O
员,O
，,O
自,B_ORG
治,I_ORG
区,I_ORG
信,I_ORG
息,I_ORG
中,I_ORG
心,I_ORG
主,O
任,O
赖,O
永,O
东,O
自,B_ORG
治,I_ORG
区,I_ORG
医,I_ORG
保,I_ORG
局,I_ORG
副,O
局,O
长,O
张,O
潇,O
文,O
自,B_ORG
治,I_ORG
区,I_ORG
总,I_ORG
工,I_ORG
会,I_ORG
副,O
主,O
席,O
孙,O
晋,O
共,B_ORG
青,I_ORG
团,I_ORG
广,I_ORG
西,I_ORG
区,I_ORG
委,I_ORG
副,O
书,O
记,O
孔,O
献,O
玲,O
自,B_ORG
治,I_ORG
区,I_ORG
妇,I_ORG
联,I_ORG
副,O
主,O
席,O
何,O
求,O
自,B_ORG
治,I_ORG
区,I_ORG
科,I_ORG
协,I_ORG
副,O
主,O
席,O
叶,O
俊,O
茂,O
自,B_ORG
治,I_ORG
区,I_ORG
工,I_ORG
商,I_ORG
联,I_ORG
副,O
主,O
席,O
黄,O
瑜,O
蓉,O
自,B_ORG
治,I_ORG
区,I_ORG
残,I_ORG
联,I_ORG
副,O
理,O
事,O
长,O
杨,O
伟,O
嘉,O
自,B_ORG
治,I_ORG
区,I_ORG
关,I_ORG
工,I_ORG
委,I_ORG
副,O
主,O
任,O
席,O
亮,O
文,O
自,B_ORG
治,I_ORG
区,I_ORG
烟,I_ORG
草,I_ORG
专,I_ORG
卖,I_ORG
局,I_ORG
（,O
公,O
司,O
）,O
副,O
总,O
经,O
理,O
谭,O
国,O
栋,O
自,B_ORG
治,I_ORG
区,I_ORG
通,I_ORG
信,I_ORG
管,I_ORG
理,I_ORG
局,I_ORG
副,O
局,O
长,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
设,O
在,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
，,O
承,O
担,O
领,O
导,O
小,O
组,O
日,O
常,O
工,O
作,O
。,O
办,O
公,O
室,O
主,O
任,O
由,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
厅,O
长,O
朱,O
学,O
庆,O
兼,O
任,O
；,O
常,O
务,O
副,O
主,O
任,O
由,O
自,B_ORG
治,I_ORG
区,I_ORG
民,I_ORG
政,I_ORG
厅,I_ORG
副,O
厅,O
长,O
王,O
祝,O
广,O
兼,O
任,O
；,O
副,O
主,O
任,O
由,O
自,B_ORG
治,I_ORG
区,I_ORG
党,I_ORG
委,I_ORG
网,I_ORG
信,I_ORG
办,I_ORG
副,O
主,O
任,O
徐,O
颢,O
文,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
高,I_ORG
级,I_ORG
法,I_ORG
院,I_ORG
副,O
院,O
长,O
卢,O
上,O
需,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
检,I_ORG
察,I_ORG
院,I_ORG
副,O
检,O
察,O
长,O
兰,O
志,O
才,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
教,I_ORG
育,I_ORG
厅,I_ORG
副,O
厅,O
长,O
李,O
清,O
先,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
公,I_ORG
安,I_ORG
厅,I_ORG
副,O
厅,O
长,O
补,O
祥,O
斌,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
卫,I_ORG
生,I_ORG
健,I_ORG
康,I_ORG
委,I_ORG
副,O
主,O
任,O
李,O
勇,O
强,O
、,O
共,B_ORG
青,I_ORG
团,I_ORG
广,I_ORG
西,I_ORG
区,I_ORG
委,I_ORG
副,O
书,O
记,O
孙,O
晋,O
、,O
自,B_ORG
治,I_ORG
区,I_ORG
妇,I_ORG
联,I_ORG
副,O
主,O
席,O
孔,O
献,O
玲,O
兼,O
任,O
。,O
办,O
公,O
室,O
成,O
员,O
由,O
领,O
导,O
小,O
组,O
成,O
员,O
单,O
位,O
有,O
关,O
业,O
务,O
处,O
室,O
负,O
责,O
同,O
志,O
担,O
任,O
。,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
根,O
据,O
《,B_PRO
中,I_PRO
华,I_PRO
人,I_PRO
民,I_PRO
共,I_PRO
和,I_PRO
国,I_PRO
未,I_PRO
成,I_PRO
年,I_PRO
人,I_PRO
保,I_PRO
护,I_PRO
法,I_PRO
》,I_PRO
关,O
于,O
政,O
府,O
保,O
护,O
、,O
家,O
庭,O
保,O
护,O
、,O
学,O
校,O
保,O
护,O
、,O
社,O
会,O
保,O
护,O
、,O
网,O
络,O
保,O
护,O
、,O
司,O
法,O
保,O
护,O
的,O
规,O
定,O
设,O
立,O
若,O
干,O
专,O
责,O
工,O
作,O
组,O
，,O
分,O
别,O
牵,O
头,O
负,O
责,O
相,O
关,O
领,O
域,O
日,O
常,O
工,O
作,O
。,O
三,O
、,O
工,O
作,O
规,O
则,O
领,O
导,O
小,O
组,O
可,O
根,O
据,O
工,O
作,O
需,O
要,O
调,O
整,O
成,O
员,O
单,O
位,O
组,O
成,O
。,O
领,O
导,O
小,O
组,O
成,O
员,O
因,O
工,O
作,O
变,O
动,O
需,O
要,O
调,O
整,O
的,O
，,O
由,O
所,O
在,O
单,O
位,O
向,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
提,O
出,O
，,O
按,O
程,O
序,O
报,O
领,O
导,O
小,O
组,O
组,O
长,O
批,O
准,O
。,O
办,O
公,O
室,O
成,O
员,O
需,O
要,O
调,O
整,O
的,O
，,O
由,O
所,O
在,O
单,O
位,O
提,O
出,O
，,O
报,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
备,O
案,O
。,O
领,O
导,O
小,O
组,O
实,O
行,O
工,O
作,O
会,O
议,O
制,O
度,O
，,O
工,O
作,O
会,O
议,O
由,O
组,O
长,O
或,O
其,O
委,O
托,O
的,O
副,O
组,O
长,O
召,O
集,O
，,O
根,O
据,O
工,O
作,O
需,O
要,O
定,O
期,O
或,O
不,O
定,O
期,O
召,O
开,O
，,O
参,O
加,O
人,O
员,O
为,O
领,O
导,O
小,O
组,O
成,O
员,O
，,O
必,O
要,O
时,O
可,O
邀,O
请,O
其,O
他,O
有,O
关,O
单,O
位,O
人,O
员,O
参,O
加,O
。,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
要,O
加,O
强,O
对,O
领,O
导,O
小,O
组,O
重,O
要,O
工,O
作,O
任,O
务,O
和,O
领,O
导,O
小,O
组,O
工,O
作,O
会,O
议,O
议,O
定,O
事,O
项,O
的,O
督,O
促,O
落,O
实,O
，,O
建,O
立,O
工,O
作,O
情,O
况,O
通,O
报,O
制,O
度,O
，,O
及,O
时,O
向,O
各,O
成,O
员,O
单,O
位,O
通,O
报,O
有,O
关,O
工,O
作,O
进,O
展,O
情,O
况,O
。,O
领,O
导,O
小,O
组,O
建,O
立,O
联,O
络,O
员,O
工,O
作,O
制,O
度,O
，,O
联,O
络,O
员,O
为,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
成,O
员,O
。,O
在,O
领,O
导,O
小,O
组,O
工,O
作,O
会,O
议,O
召,O
开,O
前,O
，,O
领,O
导,O
小,O
组,O
办,O
公,O
室,O
可,O
召,O
开,O
联,O
络,O
员,O
会,O
议,O
，,O
研,O
究,O
讨,O
论,O
拟,O
提,O
交,O
领,O
导,O
小,O
组,O
工,O
作,O
会,O
议,O
审,O
议,O
的,O
事,O
项,O
及,O
其,O
他,O
有,O
关,O
事,O
项,O
。,O
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
5,I_T
月,I_T
2,I_T
0,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
同,O
意,O
设,O
立,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
1,O
〕,O
3,O
3,O
号,O
）,O
防,B_ORG
城,I_ORG
港,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
：,O
你,O
市,O
关,O
于,O
设,O
立,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
的,O
请,O
示,O
收,O
悉,O
。,O
经,O
研,O
究,O
，,O
现,O
批,O
复,O
如,O
下,O
：,O
一,O
、,O
同,O
意,O
设,O
立,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
，,O
首,O
批,O
设,O
置,O
会,O
计,O
、,O
电,O
子,O
商,O
务,O
、,O
金,O
融,O
管,O
理,O
、,O
水,O
产,O
养,O
殖,O
技,O
术,O
和,O
计,O
算,O
机,O
应,O
用,O
技,O
术,O
等,O
5,O
个,O
专,O
业,O
，,O
以,O
后,O
新,O
增,O
专,O
业,O
按,O
教,B_ORG
育,I_ORG
部,I_ORG
和,O
自,B_ORG
治,I_ORG
区,I_ORG
有,O
关,O
规,O
定,O
办,O
理,O
。,O
二,O
、,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
系,O
专,O
科,O
层,O
次,O
公,O
办,O
高,O
等,O
职,O
业,O
学,O
校,O
，,O
由,O
防,B_ORG
城,I_ORG
港,I_ORG
市,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
举,O
办,O
、,O
建,O
设,O
和,O
管,O
理,O
，,O
规,O
划,O
全,O
日,O
制,O
在,O
校,O
生,O
规,O
模,O
为,O
1,O
0,O
0,O
0,O
0,O
人,O
。,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
要,O
依,O
法,O
办,O
学,O
，,O
根,O
据,O
我,O
区,O
经,O
济,O
社,O
会,O
发,O
展,O
需,O
要,O
，,O
合,O
理,O
定,O
位,O
，,O
按,O
国,O
家,O
有,O
关,O
规,O
定,O
申,O
报,O
专,O
业,O
设,O
置,O
、,O
编,O
制,O
招,O
生,O
计,O
划,O
、,O
配,O
备,O
合,O
格,O
师,O
资,O
队,O
伍,O
，,O
严,O
格,O
教,O
育,O
教,O
学,O
管,O
理,O
，,O
加,O
强,O
内,O
涵,O
建,O
设,O
，,O
努,O
力,O
提,O
高,O
教,O
育,O
质,O
量,O
和,O
办,O
学,O
水,O
平,O
。,O
三,O
、,O
你,O
市,O
要,O
落,O
实,O
主,O
体,O
责,O
任,O
，,O
切,O
实,O
履,O
行,O
资,O
金,O
投,O
入,O
承,O
诺,O
，,O
并,O
督,O
促,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
加,O
快,O
建,O
设,O
步,O
伐,O
，,O
按,O
照,O
高,O
等,O
职,O
业,O
学,O
校,O
办,O
学,O
要,O
求,O
，,O
尽,O
快,O
完,O
善,O
办,O
学,O
条,O
件,O
。,O
四,O
、,O
自,O
治,O
区,O
教,O
育,O
厅,O
要,O
依,O
法,O
对,O
防,B_ORG
城,I_ORG
港,I_ORG
职,I_ORG
业,I_ORG
技,I_ORG
术,I_ORG
学,I_ORG
院,I_ORG
的,O
办,O
学,O
行,O
为,O
进,O
行,O
管,O
理,O
和,O
监,O
督,O
，,O
对,O
其,O
教,O
育,O
教,O
学,O
业,O
务,O
进,O
行,O
指,O
导,O
，,O
并,O
按,O
有,O
关,O
规,O
定,O
和,O
程,O
序,O
做,O
好,O
向,O
教,B_ORG
育,I_ORG
部,I_ORG
申,O
请,O
备,O
案,O
的,O
有,O
关,O
工,O
作,O
。,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
2,B_T
0,I_T
2,I_T
1,I_T
年,I_T
3,I_T
月,I_T
7,I_T
日,I_T
（,O
此,O
件,O
公,O
开,O
发,O
布,O
）,O
广,B_ORG
西,I_ORG
壮,I_ORG
族,I_ORG
自,I_ORG
治,I_ORG
区,I_ORG
人,I_ORG
民,I_ORG
政,I_ORG
府,I_ORG
关,O
于,O
增,O
设,O
玉,B_LOC
林,I_LOC
至,O
铁,B_LOC
山,I_LOC
港,I_LOC
高,I_LOC
速,I_LOC
公,I_LOC
路,I_LOC
福,I_LOC
绵,I_LOC
机,I_LOC
场,I_LOC
收,I_LOC
费,I_LOC
站,I_LOC
收,O
取,O
车,O
辆,O
通,O
行,O
费,O
的,O
批,O
复,O
（,O
桂,O
政,O
函,O
〔,O
2,O
0,O
2,O
0,O
〕,O
7,O
0,O
号,O
）,O
自,B_ORG
治,I_ORG
区,I_ORG
交,I_ORG
通,I_ORG
运,I_ORG
输,I_ORG
厅,I_ORG
、,O
发,B_ORG
展,I_ORG
改,I_ORG
革,I_ORG
委,I_ORG
、,O
财,B_ORG
政,I_ORG
厅,I_ORG
：,O
你,O
们,O
关,O
于,O
增,O
设,O
玉,B_LOC
林,I_LOC
至,O
铁,B_LOC
山,I_LOC
港,I_LOC
高,I_LOC
速,I_LOC
公,I_LOC
路,I_LOC
福,I_LOC
绵,I_LOC
机,I_LOC
场,I_LOC
收,I_LOC
费,I_LOC
站,I_LOC
收,O
取,O
车,O
辆,O
通,O
行,O
费,O
的,O
请,O
示,O
收,O
悉,O
。,O
现,O
批,O
复,O
如,O
下,O
：,O
一,O
、,O
原,O
则,O
同,O
意,O
在,O
玉,B_LOC
林,I_LOC
至,O
铁,B_LOC
山,I_LOC
港,I_LOC
高,I_LOC
速,I_LOC
公,I_LOC
路,I_LOC
增,O
设,O
1,O
个,O
匝,O
道,O
收,O
费,O
站,O
（,O
站,O
名,O
：,O
福,O
绵,O
机,O
场,O
收,O
费,O
站,O
，,O
站,O
址,O
桩,O
号,O
：,O
K,O
4,O
6,O
+,O
7,O
1,O
7,O
.,O
9,O
2,O
3,O
）,O
，,O
实,O
施,O
入,O
口,O
称,O
重,O
检,O
测,O
，,O
对,O
电,O
子,O
不,O
停,O
车,O
收,O
费,O
（,O
E,O
T,O
C,O
）,O
车,O
辆,O
实,O
行,O
按,O
途,O
经,O
E,O
T,O
C,O
门,O
架,O
分,O
段,O
计,O
费,O
，,O
出,O
口,O
统,O
一,O
收,O
取,O
机,O
动,O
车,O
辆,O
通,O
行,O
费,O
；,O
对,O
人,O
工,O
收,O
费,O
（,O
M,O
T,O
C,O
）,O
车,O
辆,O
实,O
行,O
入,O
口,O
发,O
放,O
复,O
合,O
通,O
行,O
卡,O
，,O
根,O
据,O
途,O
经,O
E,O
T,O
C,O
门,O
架,O
的,O
合,O
计,O
应,O
收,O
金,O
额,O
，,O
在,O
出,O
口,O
混,O
合,O
车,O
道,O
以,O
人,O
工,O
收,O
费,O
的,O
方,O
式,O
收,O
取,O
机,O
动,O
车,O
辆,O
通,O
行,O
费,O
。,O
二,O
、,O
福,B_LOC
绵,I_LOC
机,I_LOC
场,I_LOC
收,I_LOC
费,I_LOC
站,I_LOC
机,O
动,O
车,O
辆,O
通,O
行,O
费,O
收,O
费,O
标,O
准,O
按,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
物,I_PRO
价,I_PRO
局,I_PRO
交,I_PRO
通,I_PRO
运,I_PRO
输,I_PRO
厅,I_PRO
财,I_PRO
政,I_PRO
厅,I_PRO
关,I_PRO
于,I_PRO
重,I_PRO
新,I_PRO
核,I_PRO
定,I_PRO
公,I_PRO
布,I_PRO
我,I_PRO
区,I_PRO
高,I_PRO
速,I_PRO
公,I_PRO
路,I_PRO
车,I_PRO
辆,I_PRO
通,I_PRO
行,I_PRO
费,I_PRO
收,I_PRO
费,I_PRO
标,I_PRO
准,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
价,O
费,O
〔,O
2,O
0,O
1,O
4,O
〕,O
9,O
0,O
号,O
）,O
核,O
定,O
的,O
玉,B_LOC
林,I_LOC
至,O
铁,B_LOC
山,I_LOC
港,I_LOC
高,I_LOC
速,I_LOC
公,I_LOC
路,I_LOC
收,O
费,O
标,O
准,O
，,O
以,O
及,O
《,B_PRO
广,I_PRO
西,I_PRO
壮,I_PRO
族,I_PRO
自,I_PRO
治,I_PRO
区,I_PRO
物,I_PRO
价,I_PRO
局,I_PRO
交,I_PRO
通,I_PRO
运,I_PRO
输,I_PRO
厅,I_PRO
财,I_PRO
政,I_PRO
厅,I_PRO
关,I_PRO
于,I_PRO
暂,I_PRO
缓,I_PRO
调,I_PRO
整,I_PRO
我,I_PRO
区,I_PRO
高,I_PRO
速,I_PRO
公,I_PRO
路,I_PRO
车,I_PRO
辆,I_PRO
通,I_PRO
行,I_PRO
费,I_PRO
收,I_PRO
费,I_PRO
标,I_PRO
准,I_PRO
的,I_PRO
通,I_PRO
知,I_PRO
》,I_PRO
（,O
桂,O
价,O
费,O
〔,O
2,O
0,O
